Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Education_Group,Income_Group,LOG_Credit_Limit,LOG_Avg_Open_To_Buy,LOG_Avg_Utilization_Ratio
62,M,1,Graduate,Single,$60K - $80K,Blue,49,3,3,2,21805.0,1777,20028.0,0.519,4694,79,0.411,0.081,0,Medium Education,Middle Income,9.989940440266327,9.904936502301233,0.07788653865707122
55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,1,4,4712.0,1920,2792.0,0.596,4277,66,0.571,0.407,0,Low Education,Middle Income,8.45807992692373,7.934871565945177,0.341459778132252
33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698.0,0,1698.0,0.823,2448,40,0.379,0.0,1,Unknown,Middle Income,7.4377951216719325,7.4377951216719325,0.0
41,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41,0,Low Education,Low Income,7.725330037917135,7.198183577101943,0.3435897043900769
54,F,1,Unknown,Married,Less than $40K,Blue,39,3,2,4,2720.0,1694,1026.0,0.843,5103,81,0.761,0.623,0,Unknown,Low Income,7.908754738783246,6.934397209928558,0.48427628853245414
55,M,3,Post-Graduate,Unknown,$120K +,Blue,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083,0,High Education,High Income,9.657075374282565,9.569901147893372,0.07973496801885356
43,F,3,Unknown,Single,$40K - $60K,Blue,36,5,2,4,2594.0,1686,908.0,0.624,4503,67,0.811,0.65,0,Unknown,Low Income,7.861341795599989,6.812345094177479,0.5007752879124893
52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,2,3,15011.0,2517,12494.0,0.713,1821,36,0.385,0.168,1,Medium Education,Middle Income,9.616605160254911,9.433083843269053,0.15529288440603534
47,F,4,Unknown,Single,Less than $40K,Blue,39,3,3,4,1548.0,0,1548.0,0.664,4420,71,0.775,0.0,0,Unknown,Low Income,7.3453648404168685,7.3453648404168685,0.0
52,F,3,Unknown,Single,Less than $40K,Blue,46,3,3,3,2700.0,1623,1077.0,0.848,4171,78,0.814,0.601,0,Unknown,Low Income,7.901377353792616,6.982862751468942,0.4706284340145776
45,F,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919.0,1670,1249.0,1.041,4194,72,0.756,0.572,0,Low Education,Low Income,7.979338895262328,7.1308988302963465,0.4523486940070148
50,F,4,Unknown,Single,Unknown,Blue,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,0,Unknown,Unknown,9.280052984387483,9.280052984387483,0.0
44,M,3,Graduate,Single,$40K - $60K,Blue,29,5,1,4,6125.0,1329,4796.0,0.646,5481,68,0.7,0.217,0,Medium Education,Low Income,8.72029728739272,8.475746001502063,0.19638881400539013
42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,0,Unknown,Low Income,8.071218539969863,7.291656209174461,0.4330802751411378
53,F,3,Post-Graduate,Divorced,Unknown,Blue,48,5,2,2,12286.0,997,11289.0,0.726,4960,83,0.729,0.081,0,High Education,Unknown,9.416297071867572,9.331672657143708,0.07788653865707122
51,M,2,College,Married,$80K - $120K,Blue,45,3,3,1,21543.0,0,21543.0,0.53,3928,82,0.64,0.0,0,Medium Education,Middle Income,9.977852634491434,9.977852634491434,0.0
52,M,3,College,Married,$120K +,Blue,47,3,2,4,6355.0,0,6355.0,0.711,4009,74,0.947,0.0,0,Medium Education,High Income,8.757154527656606,8.757154527656606,0.0
52,F,2,High School,Married,Less than $40K,Blue,41,4,2,2,5616.0,2410,3206.0,0.962,3410,62,0.59,0.429,0,Low Education,Low Income,8.633552992532433,8.073091199693154,0.3569748989477303
50,F,1,Unknown,Married,$40K - $60K,Blue,40,6,2,2,2661.0,1575,1086.0,0.735,4615,82,0.708,0.592,0,Unknown,Low Income,7.8868329989550565,6.99117688712121,0.46499108742219125
38,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,0,Medium Education,Middle Income,7.950502434808851,7.5883236773352225,0.2654364635044612
50,F,2,High School,Married,$40K - $60K,Blue,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0,0,Low Education,Low Income,7.271912163268625,7.271912163268625,0.0
51,F,2,Doctorate,Single,Unknown,Blue,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324,0,High Education,Unknown,7.6544432264701125,7.2633296174768365,0.28065745751481647
48,M,2,Graduate,Single,$60K - $80K,Blue,40,4,5,4,14951.0,1413,13538.0,0.784,3899,68,1.061,0.095,0,Medium Education,Middle Income,9.612600349135398,9.51332968849511,0.09075436326846414
47,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1591.0,894,697.0,0.786,3698,79,1.026,0.562,0,Unknown,Middle Income,7.3727463664043285,6.548219102762372,0.44596705141749426
51,F,2,Doctorate,Divorced,Unknown,Blue,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,1,High Education,Unknown,9.097283649683886,8.7662383802531,0.24842135849847827
36,F,1,Uneducated,Single,Unknown,Blue,36,6,3,1,4685.0,1626,3059.0,0.945,4560,81,0.588,0.347,0,Low Education,Unknown,8.452334619067742,8.026170194946426,0.2978798974282269
45,F,5,Post-Graduate,Married,Unknown,Blue,29,5,3,1,2555.0,681,1874.0,0.576,4888,78,0.814,0.267,0,High Education,Unknown,7.846198815497425,7.536363938404511,0.23665190133900202
53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,2,2172.0,644,1528.0,0.673,4657,82,0.907,0.297,0,Medium Education,Low Income,7.6838639802564295,7.332369205929062,0.26005390533430683
54,F,1,Uneducated,Married,Unknown,Blue,50,4,0,3,2912.0,0,2912.0,0.621,2465,54,1.077,0.0,1,Low Education,Unknown,7.976938756959434,7.976938756959434,0.0
53,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,1,3390.0,2180,1210.0,0.877,4585,78,0.95,0.643,0,Medium Education,Low Income,8.128880142125638,7.099201743553092,0.49652383905513103
47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,0,High Education,Low Income,7.693481640835175,7.01211529430638,0.4014570867106256
51,F,2,Graduate,Married,Unknown,Blue,36,5,3,3,17412.0,730,16682.0,0.837,4997,84,0.615,0.042,0,Medium Education,Unknown,9.764972332679383,9.722145515855674,0.04114194333117518
40,F,4,College,Single,Less than $40K,Blue,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,0,Medium Education,Low Income,7.938088726896952,6.976348070447749,0.4811908186362999
43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,0,High Education,Middle Income,9.32250766884693,9.100078977718645,0.1814878760453772
50,F,1,Graduate,Single,Less than $40K,Blue,39,4,5,2,2434.0,1340,1094.0,0.668,4498,76,0.81,0.551,0,Medium Education,Low Income,7.79770203551669,6.9985096422506015,0.4388998841944018
53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790.0,1474,316.0,0.595,2128,40,0.429,0.823,1,High Education,Unknown,7.490529402060711,5.75890177387728,0.6004834956965259
59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,0,Low Education,Low Income,7.907283609426348,6.884486652042782,0.4953058121079539
49,F,0,Unknown,Single,Unknown,Blue,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,0,Unknown,Unknown,7.963807953231451,7.963807953231451,0.0
47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0.0,1,Medium Education,Low Income,7.271912163268625,7.271912163268625,0.0
56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0,0,Medium Education,Middle Income,9.840387995592812,9.840387995592812,0.0
48,F,1,Unknown,Married,Unknown,Blue,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,0,Unknown,Unknown,7.271912163268625,5.49017662782248,0.6054082662519386
55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126,1,Low Education,Middle Income,9.893134140456636,9.758808541166685,0.11867152971749864
34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768,0,Medium Education,Low Income,7.813187267521416,6.352629396319567,0.5698489642154517
58,F,2,High School,Married,Unknown,Blue,50,3,2,3,12362.0,0,12362.0,0.635,4537,72,0.636,0.0,0,Low Education,Unknown,9.422463420006927,9.422463420006927,0.0
39,F,2,College,Married,$40K - $60K,Blue,29,5,3,2,1438.3,722,716.3,0.894,4983,53,1.12,0.502,0,Medium Education,Low Income,7.271912163268625,6.575494163132388,0.406797553341943
47,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,3,3189.0,1863,1326.0,0.77,4805,76,0.949,0.584,0,Medium Education,Low Income,8.06777619577889,7.190676034332207,0.45995329339223406
47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2092.0,1575,517.0,0.838,5124,70,0.522,0.753,0,Low Education,Low Income,7.646353722445999,6.249975242259483,0.5613286059390975
37,F,2,High School,Married,$40K - $60K,Blue,26,3,2,3,2946.0,2517,429.0,0.841,5259,89,0.78,0.854,0,Low Education,Low Income,7.988542982737695,6.063785208687608,0.6173454671436635
41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,4,3,2,2430.0,0,2430.0,0.569,4334,71,0.578,0.0,0,Low Education,Low Income,7.796057974316123,7.796057974316123,0.0
50,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2,4143.0,1888,2255.0,0.561,3940,74,0.805,0.456,0,Medium Education,Low Income,8.329416783939319,7.721348612617949,0.37569294977449424
46,F,1,College,Unknown,Unknown,Blue,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,1,Medium Education,Unknown,7.6953031349635665,7.459914766241105,0.1906203596086497
53,F,2,Uneducated,Single,Unknown,Blue,36,5,2,3,9314.0,1761,7553.0,0.562,3696,80,0.778,0.189,0,Low Education,Unknown,9.13938128303569,8.929832503272403,0.17311261770864478
53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677,1,High Education,Low Income,8.221478947267192,7.0925737159746784,0.5170064828410719
59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,1,Unknown,Unknown,8.853236764745898,8.853236764745898,0.0
63,M,0,Doctorate,Single,Unknown,Blue,47,6,4,3,7306.0,0,7306.0,0.875,2445,43,0.593,0.0,1,High Education,Unknown,8.896588071791218,8.896588071791218,0.0
41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029.0,621,1408.0,1.001,3142,37,0.85,0.306,1,High Education,Low Income,7.615791072035833,7.25063551189868,0.26696903085423934
51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199.0,781,12418.0,0.411,1927,44,0.63,0.059,1,Medium Education,Low Income,9.487972108574462,9.426982836948033,0.0573250666192694
38,F,2,Graduate,Married,Less than $40K,Blue,29,6,1,1,3304.0,1338,1966.0,0.615,5178,79,0.756,0.405,0,Medium Education,Low Income,8.103191752285786,7.584264818389059,0.3400373027857091
40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3,2,3125.0,2041,1084.0,0.675,4372,68,0.659,0.653,0,High Education,Low Income,8.047509510981422,6.98933526597456,0.5025918188388871
51,F,2,Doctorate,Single,Less than $40K,Blue,40,3,3,3,1438.3,1153,285.3,0.866,4263,84,0.909,0.802,0,High Education,Low Income,7.271912163268625,5.65704021210407,0.5888971591861462
41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491.0,1979,512.0,0.629,1911,35,0.75,0.794,0,Medium Education,Middle Income,7.820840879907344,6.240275845170769,0.5844477636366044
58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977.0,0,1977.0,0.868,2341,37,0.37,0.0,1,Low Education,Low Income,7.589841512182657,7.589841512182657,0.0
33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0,1,Medium Education,Low Income,7.499423290592229,7.499423290592229,0.0
38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938.0,1175,763.0,0.85,4606,75,0.875,0.606,0,Medium Education,Low Income,7.569927655242652,6.638567789166521,0.4737466155245699
42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,3188.0,2002,1186.0,0.825,4606,83,0.804,0.628,0,High Education,Low Income,8.067462667010057,7.079184394609668,0.48735226758034855
44,F,2,High School,Single,Less than $40K,Blue,29,6,1,2,2288.0,1505,783.0,0.788,4396,68,0.659,0.658,0,Low Education,Low Income,7.735870319952567,6.664409020350408,0.5056120567131033
44,F,1,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1780.0,1338,442.0,0.966,4268,87,0.673,0.752,0,Medium Education,Low Income,7.484930283289661,6.093569770045136,0.5607579925141997
47,F,2,College,Married,Unknown,Blue,42,3,3,3,2373.0,1480,893.0,0.631,4228,63,0.658,0.624,0,Medium Education,Unknown,7.772331575169614,6.795705775173514,0.4848922417394862
41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250.0,0,23250.0,0.564,2205,43,0.654,0.0,1,Low Education,Middle Income,10.054103420843255,10.054103420843255,0.0
47,M,3,Uneducated,Single,$120K +,Blue,36,3,3,4,34516.0,0,34516.0,0.517,2020,33,0.375,0.0,1,Low Education,High Income,10.44920723527944,10.44920723527944,0.0
48,M,5,Graduate,Married,$80K - $120K,Blue,42,6,3,3,12882.0,1402,11480.0,0.783,4407,84,0.647,0.109,0,Medium Education,Middle Income,9.463663891791525,9.348448774093812,0.10345870836822998
54,M,3,Unknown,Married,$60K - $80K,Blue,39,4,3,4,6348.0,798,5550.0,1.042,4135,71,0.972,0.126,0,Unknown,Middle Income,8.75605259917045,8.621733370690162,0.11867152971749864
59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,1,3,2621.0,2486,135.0,0.755,4955,78,0.733,0.948,0,Medium Education,Low Income,7.871692664323645,4.912654885736052,0.6668032052203433
33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843.0,1293,550.0,0.349,2077,61,0.694,0.702,1,Low Education,Low Income,7.519692404116539,6.311734809152915,0.5318040301511824
44,F,4,College,Single,Less than $40K,Blue,31,3,3,2,3228.0,0,3228.0,0.747,4524,70,0.667,0.0,0,Medium Education,Low Income,8.079927770758275,8.079927770758275,0.0
43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303.0,722,1581.0,0.807,4469,80,0.778,0.314,0,Medium Education,Low Income,7.742402021815782,7.366445148327599,0.27307592006241876
42,M,2,Unknown,Single,$80K - $120K,Blue,30,4,2,1,29195.0,892,28303.0,0.565,4411,67,0.763,0.031,0,Unknown,Middle Income,10.281786992571522,10.250758416399567,0.030529205034822874
41,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,4,2990.0,1828,1162.0,0.488,2265,41,0.414,0.611,1,Medium Education,Low Income,8.003363058629947,7.0587581525186645,0.47685510419483734
55,F,3,High School,Single,$40K - $60K,Blue,42,3,3,2,2873.0,2455,418.0,1.0,4563,72,0.756,0.855,0,Low Education,Low Income,7.96346006663897,6.037870919922137,0.6178846960593984
50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253.0,0,28253.0,0.479,4525,67,0.763,0.0,0,High Education,Middle Income,10.24899031947161,10.24899031947161,0.0
53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882.0,0,1882.0,0.8,5221,87,0.891,0.0,0,Medium Education,Unknown,7.5406215286571525,7.5406215286571525,0.0
33,M,2,High School,Married,$80K - $120K,Blue,23,6,2,2,1630.0,0,1630.0,0.605,4426,91,0.784,0.0,0,Low Education,Middle Income,7.396948602621014,7.396948602621014,0.0
51,M,2,Unknown,Single,$80K - $120K,Blue,36,3,1,2,4546.0,0,4546.0,0.651,3739,53,0.963,0.0,0,Unknown,Middle Income,8.42222295382501,8.42222295382501,0.0
58,F,2,High School,Single,Unknown,Blue,46,6,2,2,2395.0,1345,1050.0,0.811,4983,84,0.867,0.562,0,Low Education,Unknown,7.78155595923534,6.957497370876951,0.44596705141749426
45,M,3,High School,Unknown,$80K - $120K,Blue,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,1,Low Education,Middle Income,8.254788926148725,8.254788926148725,0.0
56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,2,2836.0,1362,1474.0,0.661,4192,90,0.731,0.48,0,Medium Education,Low Income,7.950502434808851,7.29641326877392,0.3920420877760237
44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506.0,168,1338.0,0.671,2312,44,0.467,0.112,1,Low Education,Low Income,7.317876198626496,7.199678345691172,0.10616019582839063
48,F,5,Graduate,Single,Less than $40K,Blue,38,5,3,2,1605.0,1300,305.0,0.95,4495,67,0.718,0.81,0,Medium Education,Low Income,7.381501894506707,5.723585101952381,0.5933268452777344
53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778.0,0,11778.0,0.603,2147,44,0.375,0.0,1,Low Education,Middle Income,9.374073563958785,9.374073563958785,0.0
55,F,1,High School,Married,Less than $40K,Blue,36,5,1,1,2747.0,0,2747.0,0.834,5032,84,0.68,0.0,0,Low Education,Low Income,7.91862865334224,7.91862865334224,0.0
49,M,3,College,Married,$60K - $80K,Blue,39,5,3,3,2501.0,0,2501.0,0.832,4837,87,0.74,0.0,0,Medium Education,Middle Income,7.824845691026856,7.824845691026856,0.0
64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563.0,2242,321.0,1.114,3942,84,0.826,0.875,0,Medium Education,Low Income,7.849323818040561,5.7745515455444085,0.6286086594223741
47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,2,4,1659.0,1544,115.0,0.408,1920,39,0.345,0.931,1,Low Education,Middle Income,7.414572881350589,4.7535901911063645,0.6580380034463774
56,F,2,Uneducated,Married,Unknown,Blue,43,6,3,2,3068.0,1765,1303.0,0.853,4611,73,0.698,0.575,0,Low Education,Unknown,8.029107054619736,7.1731917424865985,0.4542552722775964
60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426.0,1650,1776.0,0.622,4467,69,1.029,0.482,0,Medium Education,Low Income,8.139440521874608,7.482681828154651,0.39339252687389514
59,F,1,Graduate,Single,Less than $40K,Blue,49,4,3,4,3214.0,424,2790.0,0.877,2720,53,0.71,0.132,1,Medium Education,Low Income,8.07558263667172,7.934155233536322,0.1239859797809912
50,M,2,Graduate,Married,$80K - $120K,Blue,31,3,3,3,12906.0,321,12585.0,0.76,2078,62,0.55,0.025,1,Medium Education,Middle Income,9.465525078835189,9.440340364086879,0.0246926125903715
59,F,1,Graduate,Single,Unknown,Blue,49,3,4,6,8708.0,1091,7617.0,0.904,2508,49,0.885,0.125,1,Medium Education,Unknown,9.07211225269274,8.938269147038548,0.11778303565638346
52,M,2,Unknown,Married,$80K - $120K,Blue,41,6,4,3,7904.0,0,7904.0,0.712,2094,32,0.231,0.0,1,Unknown,Middle Income,8.975250749643573,8.975250749643573,0.0
48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,2,0,4549.0,1313,3236.0,0.777,4782,88,0.66,0.289,0,High Education,Unknown,8.422882511944996,8.082402253926244,0.25386672395705034
46,F,3,College,Married,Less than $40K,Blue,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,1,Medium Education,Low Income,7.271912163268625,5.4174328474381985,0.611937125134402
49,F,3,High School,Married,Less than $40K,Blue,36,3,1,3,4476.0,1492,2984.0,0.933,4603,87,0.706,0.333,0,Low Education,Low Income,8.406708458240965,8.001355025826703,0.2874320411965716
44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002.0,1448,554.0,0.734,3406,62,0.632,0.723,0,Medium Education,Unknown,7.602401335665818,6.318968113746434,0.5440669575457926
40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18,0,Low Education,Middle Income,9.35036314989601,9.152393412021333,0.16551443847757338
44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,7924.0,2517,5407.0,0.663,2393,37,0.682,0.318,1,High Education,High Income,8.977777598745481,8.5956346177228,0.27611543608031547
39,M,1,Graduate,Single,$120K +,Blue,28,4,2,2,16199.0,0,16199.0,0.771,4254,82,0.673,0.0,0,Medium Education,High Income,9.692766521220475,9.692766521220475,0.0
43,M,2,Uneducated,Divorced,$80K - $120K,Blue,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0,0,Low Education,Middle Income,7.2813856635702825,7.2813856635702825,0.0
37,F,3,High School,Single,Unknown,Blue,18,4,1,3,2179.0,0,2179.0,0.725,2568,48,0.297,0.0,1,Low Education,Unknown,7.687080155783135,7.687080155783135,0.0
35,M,3,Doctorate,Married,$80K - $120K,Blue,30,5,3,4,13590.0,1528,12062.0,0.728,2137,52,0.486,0.112,1,High Education,Middle Income,9.517163087955348,9.397898195565384,0.10616019582839063
31,F,1,Unknown,Single,Less than $40K,Blue,20,3,1,2,1695.0,0,1695.0,0.561,2428,43,0.593,0.0,1,Unknown,Low Income,7.4360278163518485,7.4360278163518485,0.0
53,F,4,Graduate,Married,Less than $40K,Blue,46,6,3,3,4430.0,1579,2851.0,0.836,4833,82,0.673,0.356,0,Medium Education,Low Income,8.39638057119949,7.955775781534187,0.3045391895182038
49,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,3,2919.0,2032,887.0,0.654,4937,75,0.667,0.696,0,Medium Education,Low Income,7.979338895262328,6.78897174299217,0.5282725373697112
49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,2796.0,1035,1761.0,0.664,4869,78,0.857,0.37,0,Medium Education,Low Income,7.936302693201959,7.474204806496124,0.31481073984003355
41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580.0,2137,443.0,1.056,2981,40,0.481,0.828,1,Medium Education,Low Income,7.855932199718614,6.095824562432225,0.6032224730319582
43,M,1,High School,Single,$60K - $80K,Blue,31,5,3,2,2834.0,1720,1114.0,0.62,4581,70,0.591,0.607,0,Low Education,Middle Income,7.949797216161852,7.016609683894219,0.47436908675537554
44,F,3,Unknown,Divorced,Less than $40K,Blue,24,4,1,2,2617.0,1508,1109.0,1.393,4400,60,0.818,0.576,0,Unknown,Low Income,7.870165946469845,7.01211529430638,0.45488999143568737
48,F,4,Graduate,Single,Less than $40K,Blue,41,3,3,2,1522.0,1273,249.0,0.735,5005,77,0.674,0.836,0,Medium Education,Low Income,7.328437352895162,5.521460917862246,0.6075892921982987
41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,1,Medium Education,Low Income,9.711721536914174,9.685642439673126,0.02566774674857779
40,M,4,High School,Unknown,$40K - $60K,Blue,32,1,2,3,7316.0,1335,5981.0,0.563,1849,50,0.471,0.182,1,Low Education,Low Income,8.89795568688403,8.696510239189893,0.16720791898390644
44,F,2,Uneducated,Single,Unknown,Blue,37,5,1,2,7627.0,1742,5885.0,0.771,4349,75,0.705,0.228,0,Low Education,Unknown,8.93958096672031,8.680331928793418,0.20538682972495073
44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,2,3,9465.0,0,9465.0,0.657,3675,59,1.107,0.0,0,Unknown,Low Income,9.155461710466193,9.155461710466193,0.0
